SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Zone 7c,ZN7c,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,8.0,7.8,8.2,2744.590,5229.535,1410.420,0.9865,1.0872,0.8857,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,103.38,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Zone 8,ZN8,area,1.0,1.0,0.9996,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,8.0,7.8,8.2,12244.17,16856.16,8869.078,0.9981,1.0496,0.9465,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,88.61,10.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,0.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,600.6654,869.0491,407.1213,1.0,1.1,0.9,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,94.37,14.818,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,0.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,953.6419,1525.152,550.4213,1.0,1.1,0.9,[-99.,[-99.,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,132.18,45.853,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Nusa Tenggara Shallow,NTS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,30.0,999,4.5,5.75,8.0,7.8,8.2,18260.66,22287.21,14671.69,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,10.0,90.0,0.0,164.44,20.793,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Tanimbar,TB,area,9.0,1.0,1.0,10.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,14365.09,16180.55,12285.56,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,103.93,71.445,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
West Banda Sea,WBS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,37057.00,51887.07,24811.47,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,25.785,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Taira Adiuna Fault System,TAFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,14930.07,17000.52,12630.87,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,78.0,90.0,0.0,18.9,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wapengo,WPG,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.9,7.7,8.1,19711.21,24320.24,15666.13,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,42.0,90.0,0.0,21.33,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papuan Fold-Thrust Belt,PFTB,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,33502.18,46396.82,22578.48,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.47,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Memberamo Thrust Belt,MTB,area,9.0,1.0,1.0,25.0,-999,-999,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,39206.03,56402.81,25818.08,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,120.0,45.0,90.0,42.81,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone South,BTFZS,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,26070.27,34621.13,17995.39,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,90.0,42.81,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Adelbert Block,ADB,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,7.8,7.6,8.0,26587.48,35307.97,18352.40,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,32.92,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Huon Peninsula,HP,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.2,8.0,8.4,53747.57,79860.46,34665.90,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,30.0,45.0,90.0,32.92,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999,-999,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,101042.2,160518.0,62190.24,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,26.06,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999,-999,1.0,30.0,999,4.5,5.75,8.2,8.0,8.4,61501.78,93120.58,39168.36,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,98.4,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999,-999,1.0,60.0,999,4.5,5.6,8.8,8.6,9.0,2374.234,4613.567,1200.392,0.5750,0.6359,0.5141,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,9.565,10.0,Interface,Subduction,10,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999,-999,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,32625.75,44631.07,22146.19,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,45.0,90.0,73.57,16.450,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999,-999,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,23227.58,29877.95,17791.49,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,90.0,0.0,71.865,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNB Deep,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,97880.55,157633.4,58681.94,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench Deep,NBT Deep,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,56948.24,56948.24,56948.24,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,99.13,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZ Deep,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,123654.3,203794.9,72944.29,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZ Deep,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,21155.36,25243.10,17079.28,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTB Deep,area,11.0,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.1,8.5,37692.23,52068.65,24804.74,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,136169.9,221399.8,82354.20,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,13829.41,15577.17,11827.43,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,9708.032,8550.745,9932.492,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,4126.791,2757.139,5072.915,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor Platform,TP,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2425.828,2425.828,2425.828,0.9800,1.0208,0.9392,[-99.,[-99.,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2014.997,-999,-999,-999,50.92,10.0,Extended,Non_cratonic,6.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
NE Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,1588.251,1588.251,1588.251,0.9865,1.0872,0.8857,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,62.39,23.355,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
NW oceanic,NWO,area,8.0,1.0,1.0,0.0,-999,-999,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,1508.803,2393.560,932.6611,1.0,1.1,0.9,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,98.505,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,4966.922,3282.602,6172.309,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,110944.8,180629.9,66013.99,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,79733.04,125501.4,48545.00,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,18954.66,18954.66,18954.66,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2017.536,0.0,45.0,-90.0,169.74,10.0,Intraslab,Subduction,11,NSHA18CAT_V0.1_hmtk_declustered.csv
Timor 40-100km,TMR_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,20335.91,24265.32,16417.72,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,46929.20,67071.21,30310.15,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,6778.639,4745.815,7951.800,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,21704.88,27104.83,16932.38,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,7598.081,5319.517,8913.061,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,7598.081,5319.517,8913.061,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.0,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.1,8.5,141560.2,236766.8,82622.09,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.0,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.1,8.5,108486.4,176627.5,64551.25,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,1.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,56748.24,84755.92,36475.90,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB_FP,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,24639.69,32130.85,17177.32,0.8690,0.9162,0.8219,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,28.41,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,15196.16,15703.09,13753.77,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,9350.193,6624.293,10839.09,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,7844.888,7844.888,7844.888,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,7598.081,5319.517,8913.061,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,9350.193,6624.293,10839.09,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,15675.17,16391.33,14020.05,0.9011,0.9526,0.8496,[-99.,[-99.,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Northwest Margin - Buffer1,NWMB1,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,1062.480,1707.570,651.3557,0.9865,1.0872,0.8857,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,84.82,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Margin - Buffer2,NWMB2,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,373.6694,373.6694,373.6694,0.9865,1.0872,0.8857,[-99.,[-99.,1980;1980,3.5;3.5,2017.536,-999,-999,-999,106.56,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
