SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Region of New Britain Deep,RNBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,108810.8,176330.3,64830.16,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,250.0,45.0,90.0,0.51,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
New Britain Trench Deep,NBTD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,62290.59,62290.59,62290.59,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,270.0,45.0,90.0,99.13,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,200.,400,4.5,5.75,8.3,8.1,8.5,137462.8,227967.0,80586.80,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,32.92,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,180.,380,4.5,5.75,8.3,8.1,8.5,23517.76,28237.18,18868.71,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,36.15,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.0,1.0,1.0,100.0,-999,-999,60.0,130.,330,4.5,5.75,8.3,8.1,8.5,41901.30,58244.50,27403.59,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,300.0,45.0,90.0,41.275,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999,-999,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,420164.4,988501.5,175615.1,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,100.0,90.0,0.0,35.34,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,42671.89,69548.65,25221.25,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,160.0,90.0,0.0,26.28,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,31768.74,41276.84,22033.99,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,50.0,40.0,90.0,21.33,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,12985.56,12634.54,10961.08,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,90.0,30.0,90.0,39.74,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Northeast Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,3594.234,3594.234,3594.234,1.0035,1.0540,0.9530,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,45.905,23.094,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Oceanic,NWO,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,52.34963,98.36824,27.44907,0.6497,0.7724,0.5269,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,98.505,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999,-999,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,15325.88,14656.09,13162.06,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,155.0,45.0,-90.0,24.71,10.0,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,123333.9,202054.4,72930.40,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,172.23,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,16893.10,17565.63,15194.78,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,32.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,88636.78,140387.1,53631.16,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,101.32,70.905,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,15620.21,14366.53,15304.59,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,169.74,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.0,1.0,1.0,60.0,-999,-999,40.0,100.,300,4.5,5.75,8.3,8.1,8.5,52169.75,75026.52,33485.80,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,166.76,23.826,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,8446.554,5950.465,9846.899,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,129.5,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,8446.554,5950.465,9846.899,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.17,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.0,1.0,1.0,450.0,-999,-999,400.,500.,700,4.5,5.75,8.3,8.1,8.5,157368.1,264849.7,91278.57,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.0,1.0,1.0,550.0,-999,-999,500.,600.,800,4.5,5.75,8.3,8.1,8.5,120601.1,197577.2,71314.40,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,68.425,66.281,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,20.0,-999,-999,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,175101.7,378416.4,77782.56,0.9541,1.0292,0.8791,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,225.0,30.0,90.0,172.23,66.628,Active,Non_cratonic,9.,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Cratonic Background Zone,CBGZ,area,3.0,1.0,1.0669,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,31462.95,37156.12,26615.41,0.9862,1.0135,0.9588,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,69.52,30.508,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Oceanic Buffer,SWOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,20.45480,30.80292,12.93067,0.6497,0.7724,0.5269,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,116.82,17.259,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Non Cratonic Background Zone - Main,NCBM,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,129891.8,151347.8,111398.6,1.2183,1.2448,1.1919,-99.0,-99.0,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,79.27,32.729,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Non Cratonic Background Zone - Tasmania,NCBT,area,4.0,1.0,0.9745,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,7787.849,8416.972,7137.771,1.2183,1.2448,1.1919,-99.0,-99.0,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,138.94,10.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Seram 100-200km,SRM_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,10413.47,7424.459,11995.49,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_100_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,8580.821,8580.821,8580.821,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,285.0,45.0,-90.0,30.42,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_100_200,area,11.0,1.0,1.0,60.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,8446.554,5950.465,9846.899,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,163.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,8446.554,5950.465,9846.899,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,161.67,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.0,1.0,1.0,150.0,-999,-999,100.,200.,400,4.5,5.75,8.3,8.1,8.5,7535.606,5308.716,8784.926,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,85.0,45.0,-90.0,170.97,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,24128.65,30319.73,18706.42,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,0.0,45.0,-90.0,29.05,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.0,1.0,1.0,250.0,-999,-999,200.,300.,500,4.5,5.75,8.3,8.1,8.5,10413.47,7424.459,11995.49,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.0,1.0,1.0,350.0,-999,-999,300.,400.,600,4.5,5.75,8.3,8.1,8.5,17457.72,18371.28,15515.82,0.9091,0.9611,0.8571,-99.0,-99.0,1975;1964;1904,5.75;6.25;7.5,2014.997,80.0,45.0,-90.0,22.52,10.0,Intraslab,Subduction,11,ISC-GEM_V5_hmtk_GK74_declustered_clip.csv
Western Oceanic Buffer,WOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,17.91205,25.52430,11.75645,0.6497,0.7724,0.5269,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,89.0,10.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,-999,-999,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,85.50457,174.6858,39.64970,0.6497,0.7724,0.5269,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,116.48,42.724,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Margin Buffer 2,NWMB2,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,701.0462,701.0462,701.0462,1.0035,1.0540,0.9530,-99.0,-99.0,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,105.46,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Margin Buffer 1,NWMB1,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,831.2589,830.4346,815.9624,1.0035,1.0540,0.9530,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,84.82,10.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Extended Background Zone,EBGZ,area,7.0,1.0,1.0146,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,19782.78,27798.73,14029.56,1.0035,1.0540,0.9530,-99.0,-99.0,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,93.23,36.061,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
